,filename,source,subset,class
522,61da9830-ebfd-483a-88dd-a66fcff4c457___RS_Early.B_7817.JPG,plant_village,train,early_blight
523,61f4f7c5-cebe-471a-9be9-b595255b7fb4___RS_Early.B_7029.JPG,plant_village,train,early_blight
524,62490062-4c67-4caf-bec5-df1342ec2987___RS_Early.B_7946.JPG,plant_village,train,early_blight
525,625f9c30-b56a-4e4e-9b34-aab8d2385d02___RS_Early.B_7226.JPG,plant_village,train,early_blight
526,6269c9ec-ef8a-49b5-ab1a-451565529c38___RS_Early.B_7166.JPG,plant_village,train,early_blight
527,62e81304-8d1b-46ed-a79a-52cf53a63919___RS_Early.B_7363.JPG,plant_village,train,early_blight
528,6319585f-ed2f-4657-ae79-a23db65d0fce___RS_Early.B_7033.JPG,plant_village,train,early_blight
529,63b61694-16e9-4ef4-ad6f-5e27d2c9eed9___RS_Early.B_6871.JPG,plant_village,train,early_blight
530,63f59fdf-973f-4d9e-a1ac-4a21cdfb9393___RS_Early.B_8794.JPG,plant_village,train,early_blight
531,63f9b76b-c491-4ed3-923b-087967ea9268___RS_Early.B_7161.JPG,plant_village,train,early_blight
532,64cab763-3fa2-483c-abc6-1d203f26f88e___RS_Early.B_6671.JPG,plant_village,train,early_blight
533,64ced002-f0b1-42b2-b448-b7b3655e38c1___RS_Early.B_9010.JPG,plant_village,train,early_blight
534,64e41485-8bd1-4b5d-9482-023eb07d8a89___RS_Early.B_9078.JPG,plant_village,train,early_blight
535,654aaf22-e23a-441d-ad57-914843a36c64___RS_Early.B_7924.JPG,plant_village,test,early_blight
536,655010d0-0bf7-4cba-8ebe-591a8bc5f552___RS_Early.B_7668.JPG,plant_village,train,early_blight
537,65b66b8f-2117-4876-85bd-23941349231f___RS_Early.B_7219.JPG,plant_village,train,early_blight
538,65cac614-d354-44f4-870b-dbb4fe26e120___RS_Early.B_8193.JPG,plant_village,train,early_blight
539,65f6e2f1-300b-42f0-bcc8-467753411947___RS_Early.B_7591.JPG,plant_village,train,early_blight
540,66642302-1334-4c23-8613-f98387352360___RS_Early.B_8766.JPG,plant_village,test,early_blight
541,66785df0-db24-4c3d-821b-8ab94e7e6a06___RS_Early.B_7086.JPG,plant_village,test,early_blight
542,667c593c-acbf-468a-91a3-6fd8006c46c2___RS_Early.B_7830.JPG,plant_village,train,early_blight
543,66a98640-59d3-4c9b-9853-773c78ac6375___RS_Early.B_6784.JPG,plant_village,train,early_blight
544,66b6c6d1-fe63-4c7e-8054-bdf6ff67ff57___RS_Early.B_7514.JPG,plant_village,test,early_blight
545,66c5930d-2169-4ec1-9919-28088d5447f7___RS_Early.B_8822.JPG,plant_village,train,early_blight
546,67468907-b28a-4740-a9f4-ce69b93878c9___RS_Early.B_7142.JPG,plant_village,train,early_blight
547,677662b1-2c4e-4d93-b4fd-950815b9d2c8___RS_Early.B_8813.JPG,plant_village,test,early_blight
548,6799ab86-73ef-4825-b4cf-9ae616c40ce9___RS_Early.B_7410.JPG,plant_village,train,early_blight
549,67f2bf79-1d71-4748-bcd6-a65006f12981___RS_Early.B_7289.JPG,plant_village,test,early_blight
550,68662e76-300e-49f6-8467-27dd63aa18ed___RS_Early.B_7163.JPG,plant_village,train,early_blight
551,686938d8-5fcc-4482-850f-0e8720206046___RS_Early.B_7769.JPG,plant_village,test,early_blight
552,68a9df4a-f803-4cf1-bfce-1a637a2befcc___RS_Early.B_7654.JPG,plant_village,train,early_blight
553,68f056c9-4989-4809-b597-3739ff66afc3___RS_Early.B_8748.JPG,plant_village,train,early_blight
554,691161ad-7897-4654-a7bc-14d8b5839621___RS_Early.B_6976.JPG,plant_village,train,early_blight
555,69a20537-e5fd-4f1e-8800-ef9aa4fa4766___RS_Early.B_8111.JPG,plant_village,train,early_blight
556,69ee53e1-a9b6-4e97-bc5f-f91617bc87ab___RS_Early.B_7987.JPG,plant_village,train,early_blight
557,6a183fd9-9409-47ea-a634-dafa4ae329a8___RS_Early.B_8890.JPG,plant_village,train,early_blight
558,6a74ff09-be5a-4412-a192-2370a37c0751___RS_Early.B_8584.JPG,plant_village,train,early_blight
559,6a903f3e-0c90-4b97-aad7-bdb1d07cb11e___RS_Early.B_6765.JPG,plant_village,train,early_blight
560,6a90d533-28ad-4e1b-935b-8d2dfa804c87___RS_Early.B_8213.JPG,plant_village,train,early_blight
561,6ad3d424-3e81-4b18-a029-4a20884c4ada___RS_Early.B_8380.JPG,plant_village,train,early_blight
562,6b8024be-e45f-459f-9817-8d6fb0dda89a___RS_Early.B_6904.JPG,plant_village,test,early_blight
563,6bb48ab5-6f0d-4bd8-a3c0-bf2b6d5ed936___RS_Early.B_7281.JPG,plant_village,train,early_blight
564,6bca5c10-8985-404c-96c3-3f77c2a77d10___RS_Early.B_7527.JPG,plant_village,train,early_blight
565,6bd7d398-9cce-4282-a853-9625a641ebd6___RS_Early.B_8416.JPG,plant_village,train,early_blight
566,6c5385cd-d362-4810-b4e8-58ab768c706c___RS_Early.B_8323.JPG,plant_village,test,early_blight
567,6cd05602-f131-47a3-a7ef-f328a13e4f1e___RS_Early.B_7079.JPG,plant_village,test,early_blight
568,6cd8e267-d5ae-4baa-a872-4c0fc5a37d67___RS_Early.B_8184.JPG,plant_village,train,early_blight
569,6cec2d2b-7b6a-4044-9899-92d4f9332cd6___RS_Early.B_9131.JPG,plant_village,train,early_blight
570,6d1cebfa-ad84-484e-9f30-f8fffb289072___RS_Early.B_7703.JPG,plant_village,test,early_blight
571,6dfdd5be-0999-4a5c-a35d-c760043fec23___RS_Early.B_8701.JPG,plant_village,test,early_blight
572,6edb7358-f41f-4fd2-8371-12700bdbc94c___RS_Early.B_6801.JPG,plant_village,train,early_blight
573,6eebb348-cafa-4863-937c-3b249f71df0a___RS_Early.B_9230.JPG,plant_village,train,early_blight
574,6f37a2b1-e63c-4d82-aec2-9ff036473867___RS_Early.B_7585.JPG,plant_village,train,early_blight
575,6f75cbf6-25c5-4b56-911d-c8a6ffa242d4___RS_Early.B_7914.JPG,plant_village,train,early_blight
576,6f8dfa1b-8c6f-4be6-93ff-e9180dde7357___RS_Early.B_6914.JPG,plant_village,train,early_blight
577,6fc04d72-747b-4a96-912a-db0bd967ece0___RS_Early.B_8002.JPG,plant_village,train,early_blight
578,6fcaba16-dfce-431a-b268-e0826a101553___RS_Early.B_6695.JPG,plant_village,train,early_blight
579,6fdee580-fa84-4ea7-b54a-048919765284___RS_Early.B_8187.JPG,plant_village,train,early_blight
580,70a2aa43-f50f-448b-bd98-9315f27cf456___RS_Early.B_7927.JPG,plant_village,test,early_blight
581,70b89c8b-2850-4ec8-8da1-a4b9de5351c7___RS_Early.B_6889.JPG,plant_village,train,early_blight
582,70da76f2-b067-40f0-82d2-16b2dec3e189___RS_Early.B_8358.JPG,plant_village,train,early_blight
583,719dcce1-73f0-42c8-9941-44eb2b237544___RS_Early.B_8059.JPG,plant_village,train,early_blight
584,71ab124e-93ba-4d4e-ae53-68ac12fcb858___RS_Early.B_8129.JPG,plant_village,train,early_blight
585,72013507-bfce-4b7a-b56e-f66a94cb4558___RS_Early.B_7930.JPG,plant_village,test,early_blight
586,7227b3db-c212-4370-8b42-443eea1577aa___RS_Early.B_7306.JPG,plant_village,test,early_blight
587,722bc78a-a1e0-481b-b5a3-cb3357f2f350___RS_Early.B_6803.JPG,plant_village,test,early_blight
588,7248171d-98a5-4bf0-9a8d-5c5a8820eba9___RS_Early.B_6680.JPG,plant_village,train,early_blight
589,72c4221d-f82b-48fc-a91e-8aa46f5cb0cc___RS_Early.B_8399.JPG,plant_village,test,early_blight
590,72f7fa2c-974f-42af-99c3-fd4739d64050___RS_Early.B_8772.JPG,plant_village,train,early_blight
591,72f9e596-8d1e-4ffd-923d-55645d6adca1___RS_Early.B_7704.JPG,plant_village,train,early_blight
592,73273541-2855-4516-92c3-658703bd2d18___RS_Early.B_6814.JPG,plant_village,train,early_blight
593,737c2343-228f-4155-b984-13ae0da44745___RS_Early.B_6828.JPG,plant_village,train,early_blight
594,73845010-b5b2-4604-8055-388c4222592a___RS_Early.B_6767.JPG,plant_village,test,early_blight
595,73cf20a6-b2c4-4302-a664-c43dccb78cfb___RS_Early.B_6930.JPG,plant_village,test,early_blight
596,73d47ccd-4f15-4d93-90d1-5c35dbedd91e___RS_Early.B_7567.JPG,plant_village,test,early_blight
597,74316ef6-7cce-4ed9-8fbf-9bf42d14657c___RS_Early.B_7352.JPG,plant_village,train,early_blight
598,7456db33-766c-4a68-b924-ddf69d579981___RS_Early.B_6723.JPG,plant_village,train,early_blight
599,7486e823-64f7-4e43-ab51-26261b077fc2___RS_Early.B_6785.JPG,plant_village,train,early_blight
600,74bedc99-e24e-43de-a17c-003822c8af41___RS_Early.B_8725.JPG,plant_village,train,early_blight
601,757b3cbf-a694-4e76-939c-5a93d3c932ab___RS_Early.B_8169.JPG,plant_village,train,early_blight
602,7584a5b8-b701-4255-9dde-a60b6442cc37___RS_Early.B_9154.JPG,plant_village,train,early_blight
603,758b39d7-12bc-401f-b280-2c8435a02f43___RS_Early.B_6839.JPG,plant_village,train,early_blight
604,769b00f1-f5cf-4dee-a2c6-6e97414450f6___RS_Early.B_9149.JPG,plant_village,test,early_blight
605,77725a5a-c0b8-4b7c-bc42-ac99f51428c1___RS_Early.B_7401.JPG,plant_village,train,early_blight
606,7795f733-eeb0-4353-bdb8-b2f4d8d622d4___RS_Early.B_6960.JPG,plant_village,train,early_blight
607,779e2b0a-0922-41bc-9393-da3750494671___RS_Early.B_8382.JPG,plant_village,train,early_blight
608,77b04047-8450-47d1-82f1-48f09f83387c___RS_Early.B_7042.JPG,plant_village,train,early_blight
609,77c86eac-945e-4942-8eab-1269373d645a___RS_Early.B_7755.JPG,plant_village,train,early_blight
610,78071f69-3d02-4576-bd46-28732dd528aa___RS_Early.B_9228.JPG,plant_village,train,early_blight
611,78313ae7-3589-4d23-a5b6-0457e500bd1a___RS_Early.B_6768.JPG,plant_village,test,early_blight
612,7855ccc3-28ac-4269-a8ce-618df8a27573___RS_Early.B_7834.JPG,plant_village,train,early_blight
613,78ca2c95-f7b7-43b8-a91f-9ca12ac814e8___RS_Early.B_7137.JPG,plant_village,train,early_blight
614,7a04081f-dd48-4a84-b7c1-611a50ae7886___RS_Early.B_8019.JPG,plant_village,train,early_blight
615,7a3630ed-a43c-4957-a604-1de05e8e7f32___RS_Early.B_6795.JPG,plant_village,test,early_blight
616,7a7ff9ee-1d6f-4ca8-a393-9c56ca74d7bb___RS_Early.B_8158.JPG,plant_village,train,early_blight
617,7a84da2c-6c10-483f-9994-69aeedc21a57___RS_Early.B_7534.JPG,plant_village,test,early_blight
618,7a8f295d-dc08-4a25-ba7a-28995729b6b6___RS_Early.B_8243.JPG,plant_village,test,early_blight
619,7ace85c1-a488-4df2-8162-b73c17032099___RS_Early.B_7541.JPG,plant_village,train,early_blight
620,7b95c3ad-d550-4cc8-96e0-549ec04c7dea___RS_Early.B_7342.JPG,plant_village,test,early_blight
621,7ba072ea-9bb3-4b5e-8fff-82758ff3f722___RS_Early.B_8262.JPG,plant_village,train,early_blight
622,7c0e4eed-d8e2-410f-a7bf-9f5a1c4a566d___RS_Early.B_8042.JPG,plant_village,train,early_blight
623,7c9b2deb-6f9f-4671-bdcd-56481d8f0a35___RS_Early.B_8608.JPG,plant_village,train,early_blight
624,7cc0cb45-7fae-4d55-8dce-aa5e4484b7d9___RS_Early.B_7088.JPG,plant_village,test,early_blight
625,7d056cd3-76d1-49f5-8491-a25e4fc4f852___RS_Early.B_8414.JPG,plant_village,test,early_blight
626,7d90df0a-da17-4641-9006-75aa7de6ed5e___RS_Early.B_8702.JPG,plant_village,test,early_blight
627,7d92aa59-82fc-4c93-9d0e-728c0a944055___RS_Early.B_6965.JPG,plant_village,train,early_blight
628,7dc2fac8-c581-4b69-9f54-dbe7d838956c___RS_Early.B_6677.JPG,plant_village,train,early_blight
629,7ea05f87-83d3-405e-84ee-f637426f4bab___RS_Early.B_6715.JPG,plant_village,train,early_blight
630,7f0c3ad4-67f7-4a6e-81da-5cdbe1c5ff8b___RS_Early.B_8453.JPG,plant_village,train,early_blight
631,7fb3dc5c-f90b-46fe-8eb6-2d21038976ff___RS_Early.B_7256.JPG,plant_village,train,early_blight
632,8002c1e4-0066-4764-9ed5-52d8334cd5c6___RS_Early.B_7855.JPG,plant_village,train,early_blight
633,8081f3a1-d992-43bf-afa4-402ed06a83b1___RS_Early.B_6860.JPG,plant_village,test,early_blight
634,811eba3a-112e-43dd-8b22-57f3cde4c504___RS_Early.B_7983.JPG,plant_village,train,early_blight
635,81bc4d94-be1f-4127-8203-da3ae29aa3d5___RS_Early.B_7305.JPG,plant_village,train,early_blight
636,82048f32-5a2c-491c-8771-109a1024fd5a___RS_Early.B_8199.JPG,plant_village,test,early_blight
637,82611670-959a-401b-8ed0-4b4fdad5679e___RS_Early.B_8003.JPG,plant_village,train,early_blight
638,82654962-5b0d-44ed-9ca4-84be55ba23a6___RS_Early.B_6877.JPG,plant_village,train,early_blight
639,82927769-4d4a-4f19-a806-a02f435ad17d___RS_Early.B_7886.JPG,plant_village,train,early_blight
640,82a783e4-ba41-42af-96a8-ebc67abe905d___RS_Early.B_7439.JPG,plant_village,train,early_blight
641,82cdc0bb-ac22-429d-ad70-2ec0d771dd39___RS_Early.B_7405.JPG,plant_village,test,early_blight
642,833c373e-d3fc-4d1e-86e7-8bd11d41a33e___RS_Early.B_7509.JPG,plant_village,test,early_blight
643,835e6cde-b1e2-48e6-b616-e0a4ca05b127___RS_Early.B_7143.JPG,plant_village,train,early_blight
644,838c8a0a-d112-4940-9a5d-221b4e9cc4c8___RS_Early.B_6967.JPG,plant_village,train,early_blight
645,839a8aeb-9bcc-4fd9-b196-639d6f681426___RS_Early.B_7068.JPG,plant_village,train,early_blight
646,83b7d891-0fe8-47b8-b6e1-693493a2988a___RS_Early.B_8707.JPG,plant_village,train,early_blight
647,83e334ee-bd8c-4aa5-bb8e-bc64d99bd5e2___RS_Early.B_7329.JPG,plant_village,train,early_blight
648,83f244c6-e33e-4fbb-a9ef-3996cd25a547___RS_Early.B_8700.JPG,plant_village,train,early_blight
649,8435fd63-0136-44f9-8dd4-6ca27bcddd97___RS_Early.B_7017.JPG,plant_village,train,early_blight
650,84546db4-ea7c-4357-bf3d-6afcae9a05bf___RS_Early.B_7637.JPG,plant_village,train,early_blight
651,848336c4-eaad-47e7-8458-5e80d5520d05___RS_Early.B_7729.JPG,plant_village,train,early_blight
652,8493b49f-1b73-4d5c-b6f9-ae9a41091643___RS_Early.B_6720.JPG,plant_village,train,early_blight
653,849daa7e-b5ea-4445-93f9-b21d43c1bd44___RS_Early.B_7193.JPG,plant_village,train,early_blight
654,84a61cf3-fdc2-42bd-82d8-8dcf20e9d374___RS_Early.B_8130.JPG,plant_village,test,early_blight
655,853f6d7a-836c-4829-ba2c-2eeada2089cc___RS_Early.B_7208.JPG,plant_village,train,early_blight
656,85531704-18a5-4f98-8c1d-25709ecf77f8___RS_Early.B_8214.JPG,plant_village,test,early_blight
657,85626b40-beca-4bc0-90ed-fc6090c6b18e___RS_Early.B_8598.JPG,plant_village,train,early_blight
658,85a38441-6df7-4401-9905-fba74ebfa717___RS_Early.B_8230.JPG,plant_village,train,early_blight
659,85a9856f-d5ae-4740-a038-517489a25ff5___RS_Early.B_8635.JPG,plant_village,train,early_blight
660,8636092c-9357-4b4c-9d2d-c45c3dcf9253___RS_Early.B_7981.JPG,plant_village,train,early_blight
661,86562214-f8b9-4105-9513-4847520aff9a___RS_Early.B_7515.JPG,plant_village,train,early_blight
662,86a65e8c-c7cf-45f7-8619-422eb6f1a40d___RS_Early.B_7745.JPG,plant_village,test,early_blight
663,86e98583-f506-4cb7-ba11-eea466662ec7___RS_Early.B_7335.JPG,plant_village,train,early_blight
664,8784362f-5fc6-4ad9-b11d-d06b272cefb5___RS_Early.B_6907.JPG,plant_village,train,early_blight
665,879d0dfe-d17d-486a-992c-d80089133c50___RS_Early.B_7428.JPG,plant_village,train,early_blight
666,87c0254c-c987-4c54-adda-45c5e7346170___RS_Early.B_8848.JPG,plant_village,train,early_blight
667,887347a3-ee1c-4141-a423-ffe050dd246e___RS_Early.B_7851.JPG,plant_village,train,early_blight
668,88c63d75-4423-4233-9097-728af8a52033___RS_Early.B_6862.JPG,plant_village,test,early_blight
669,88e29276-8c4f-4d15-b3d4-d1db0a05cac1___RS_Early.B_6973.JPG,plant_village,train,early_blight
670,89273b26-09d5-4bf7-a6a5-22c47a613b93___RS_Early.B_7383.JPG,plant_village,train,early_blight
671,8994b76b-6e1e-42d3-b07c-99abca3fa35b___RS_Early.B_7762.JPG,plant_village,test,early_blight
672,89b2e456-737b-4020-b788-c3f6a4927e69___RS_Early.B_7371.JPG,plant_village,train,early_blight
673,89d4dba2-3d9c-46fe-bac3-6be833b01351___RS_Early.B_6749.JPG,plant_village,train,early_blight
674,8a9f0340-d5d1-479b-9dc5-d8df11685951___RS_Early.B_7024.JPG,plant_village,train,early_blight
675,8ace7694-6cdd-495e-a987-f9c0ee82bcab___RS_Early.B_9016.JPG,plant_village,test,early_blight
676,8b20db6d-9c57-46d7-b40d-c6a809b49e07___RS_Early.B_9127.JPG,plant_village,train,early_blight
677,8b5e48c6-7fac-4c87-bae4-6dd4ca5d110d___RS_Early.B_8905.JPG,plant_village,train,early_blight
678,8bcbd0ab-e530-4b6c-83a2-e0c649abbdaf___RS_Early.B_6676.JPG,plant_village,train,early_blight
679,8be5bc25-febc-4bde-bd2b-01a54d3c6e3c___RS_Early.B_8760.JPG,plant_village,train,early_blight
680,8c01f338-2648-4bcf-99cb-853978b39014___RS_Early.B_6742.JPG,plant_village,test,early_blight
681,8c1f94fb-d8e0-4607-a967-b71408dfd1ab___RS_Early.B_8723.JPG,plant_village,test,early_blight
682,8c3d0f9e-3a77-4ec2-a9ad-d996caa2c562___RS_Early.B_6887.JPG,plant_village,test,early_blight
683,8ce2ee77-109f-4a08-bee9-2877c2201056___RS_Early.B_6834.JPG,plant_village,train,early_blight
684,8d015dcf-e4da-41b7-9d81-8d160000accf___RS_Early.B_7264.JPG,plant_village,train,early_blight
685,8d8382dc-c4aa-4118-8aae-d0c372dce562___RS_Early.B_7336.JPG,plant_village,test,early_blight
686,8da2d8a3-159e-48eb-9ae6-fd82bdb22d5d___RS_Early.B_6923.JPG,plant_village,train,early_blight
687,8df7a062-73d6-468e-8354-baa641dd69b3___RS_Early.B_7072.JPG,plant_village,test,early_blight
688,8e05b766-d0a9-4621-9bb4-d16bef411dda___RS_Early.B_7238.JPG,plant_village,test,early_blight
689,8e384f1d-1a56-4fcc-8e06-a65ee86270a8___RS_Early.B_7278.JPG,plant_village,train,early_blight
690,8e8ec280-1469-4286-ac93-0d88f393d21c___RS_Early.B_7891.JPG,plant_village,train,early_blight
691,8e99bd85-9c90-4d29-ba2c-2110f46cef07___RS_Early.B_8570.JPG,plant_village,train,early_blight
692,8ee79bf1-78d0-4c93-b42c-301d54e64f41___RS_Early.B_8388.JPG,plant_village,test,early_blight
693,8f0e2872-e5c6-43b2-97f9-269da00cd400___RS_Early.B_8089.JPG,plant_village,train,early_blight
694,8f0e6484-7d27-4ee1-849a-316c6195b139___RS_Early.B_6840.JPG,plant_village,train,early_blight
695,8f3f9eed-1a3d-4f0f-adcc-0fe3a832d95f___RS_Early.B_8518.JPG,plant_village,train,early_blight
696,8f6d9148-ae73-42cc-be78-baca869d1543___RS_Early.B_6805.JPG,plant_village,train,early_blight
697,8f78af6a-aec1-4e63-a27b-bada4a56d636___RS_Early.B_7643.JPG,plant_village,train,early_blight
698,8f9aef15-0a7e-4b1f-883f-30b8cbc72fe4___RS_Early.B_7898.JPG,plant_village,train,early_blight
699,8fcea4b7-97df-428e-a0ac-635108307e88___RS_Early.B_9229.JPG,plant_village,train,early_blight
700,8ff3274d-02b2-4859-9415-982aa4ec7d8c___RS_Early.B_7465.JPG,plant_village,test,early_blight
701,900514b4-8768-4370-bc53-998e390644db___RS_Early.B_7788.JPG,plant_village,train,early_blight
702,902d81fd-7e78-44b6-b71b-efa61e018c65___RS_Early.B_8100.JPG,plant_village,train,early_blight
703,904770c5-2c05-43a1-a4d7-bccb5eafe1b7___RS_Early.B_7129.JPG,plant_village,train,early_blight
704,904dba96-8ff1-45e2-af16-9c9cc5865c32___RS_Early.B_7349.JPG,plant_village,test,early_blight
705,906218cf-65e8-4713-841f-01707a9dd20c___RS_Early.B_7270.JPG,plant_village,train,early_blight
706,906bb6f0-e61b-42f2-83a9-22593dadcedc___RS_Early.B_8564.JPG,plant_village,test,early_blight
707,907f26c5-5996-41b3-877b-7de6122699a9___RS_Early.B_7758.JPG,plant_village,train,early_blight
708,90d47c2a-c84e-498c-b30d-f368e75611a7___RS_Early.B_7778.JPG,plant_village,train,early_blight
709,90efe2c3-3e9b-4c76-9ab9-b74b2b2ecf36___RS_Early.B_7582.JPG,plant_village,train,early_blight
710,91008080-0b15-41f0-ab72-5b6a3582239d___RS_Early.B_6954.JPG,plant_village,test,early_blight
711,911b9166-40ba-4dc8-974e-c916e6866142___RS_Early.B_9089.JPG,plant_village,train,early_blight
712,9125d133-5b86-4363-8fbe-79c813ac8795___RS_Early.B_6748.JPG,plant_village,test,early_blight
713,9141a8b4-6144-446d-b71d-925bcd432840___RS_Early.B_8648.JPG,plant_village,train,early_blight
714,91721448-8786-49f6-a66d-d410fe714676___RS_Early.B_7725.JPG,plant_village,train,early_blight
715,91a21acf-c95a-4ffc-90f2-8c64456f4032___RS_Early.B_7139.JPG,plant_village,test,early_blight
716,91d11576-f040-43ab-8e08-e7ef4926707a___RS_Early.B_8054.JPG,plant_village,train,early_blight
717,92757a8e-b68a-45b3-9d70-0281c8ea90ca___RS_Early.B_7199.JPG,plant_village,test,early_blight
718,92a30efc-6b2f-4e17-8688-e477e5d39bd9___RS_Early.B_7343.JPG,plant_village,train,early_blight
719,93701beb-c734-41ea-a5ef-9e5ca4728dfc___RS_Early.B_6885.JPG,plant_village,train,early_blight
720,93992994-fcb0-4d3e-b528-e6fd9fd1b317___RS_Early.B_6686.JPG,plant_village,train,early_blight
721,93c3dfcc-de7c-4ae9-9d18-4042f53e3d1f___RS_Early.B_7872.JPG,plant_village,train,early_blight
722,93c6b48d-cde9-4e8b-bbfb-1a9c06234419___RS_Early.B_7000.JPG,plant_village,train,early_blight
723,93eaec77-3e91-415a-a029-c054a42c18aa___RS_Early.B_8296.JPG,plant_village,train,early_blight
724,945f4d4b-5e0a-4cc0-8b7c-d82854730b9d___RS_Early.B_7836.JPG,plant_village,train,early_blight
725,94eb2aa6-7f9e-4a5a-b519-2106984e9a7d___RS_Early.B_8770.JPG,plant_village,train,early_blight
726,9541d815-f209-4f13-892e-ca4e97ae5d8e___RS_Early.B_8981.JPG,plant_village,test,early_blight
727,95a4df95-bec8-4c93-bb07-48b0118f99be___RS_Early.B_7740.JPG,plant_village,train,early_blight
728,95cd8c85-b3b1-4d90-828d-1c93ea98977a___RS_Early.B_9109.JPG,plant_village,test,early_blight
729,95d42b98-1945-4cb3-ab27-0dbd56def41b___RS_Early.B_8866.JPG,plant_village,train,early_blight
730,95fba7f6-23a4-4c3c-a2b9-335c5b4c3810___RS_Early.B_7743.JPG,plant_village,train,early_blight
731,96ab8c2b-9067-4af7-821c-b14a3c7e618f___RS_Early.B_8816.JPG,plant_village,train,early_blight
732,97c1fe0d-72f6-421d-bb82-542f0766176c___RS_Early.B_7448.JPG,plant_village,train,early_blight
733,983cf28c-872f-423a-a774-41ed2939f249___RS_Early.B_7660.JPG,plant_village,train,early_blight
734,9846eead-9fc1-4c35-8b63-1adfbdf0b118___RS_Early.B_8325.JPG,plant_village,train,early_blight
735,985f3b47-d5ee-45d4-a020-f43ca80fb59e___RS_Early.B_9211.JPG,plant_village,train,early_blight
736,98d40b59-5c50-45b6-9b8b-268c40547334___RS_Early.B_8031.JPG,plant_village,train,early_blight
737,98de061b-990e-4395-a50a-975c0fab5a4a___RS_Early.B_7394.JPG,plant_village,test,early_blight
738,98efaa2d-7587-48e8-8c19-4f7483e395cb___RS_Early.B_6982.JPG,plant_village,train,early_blight
739,992a06a6-1aeb-4876-b33e-4267aa1a0c43___RS_Early.B_7618.JPG,plant_village,train,early_blight
740,993bc916-4517-45cf-a5bd-90ee95dd35fd___RS_Early.B_8452.JPG,plant_village,test,early_blight
741,996c0f04-a33a-4620-8971-469e009abae7___RS_Early.B_8869.JPG,plant_village,train,early_blight
742,99821810-926a-4ac4-9bc7-cbae991f7e68___RS_Early.B_7626.JPG,plant_village,test,early_blight
743,99d75573-472e-4f57-ab82-b49b78853d03___RS_Early.B_7847.JPG,plant_village,train,early_blight
744,99fedd87-d173-4b2f-8bb1-26465641af4d___RS_Early.B_7372.JPG,plant_village,test,early_blight
745,9a157bfb-073a-46b2-95c6-16792e30e03f___RS_Early.B_7409.JPG,plant_village,test,early_blight
746,9b5f25b9-9f30-478a-9710-fc79dafaf62e___RS_Early.B_6739.JPG,plant_village,test,early_blight
747,9badd590-45ed-4636-9590-b12342ea8a84___RS_Early.B_6944.JPG,plant_village,train,early_blight
748,9bc2ecbb-4a3c-43be-80ce-c6ac77e4b498___RS_Early.B_7145.JPG,plant_village,test,early_blight
749,9bef32f0-dc02-4223-a378-6a41c6bfc7a9___RS_Early.B_8444.JPG,plant_village,train,early_blight
750,9c77f930-5d28-4b1f-8274-30c2c2dc82fb___RS_Early.B_8347.JPG,plant_village,train,early_blight
751,9ca7d203-7b7c-4f5c-911f-fc225f3c5b77___RS_Early.B_7557.JPG,plant_village,test,early_blight
752,9cb0c796-fde2-406b-87fe-3926b722f8f7___RS_Early.B_8300.JPG,plant_village,train,early_blight
753,9cba8b9a-68a7-483a-bc77-6bacbbe7fc46___RS_Early.B_7588.JPG,plant_village,train,early_blight
754,9cd81447-0701-4969-86aa-5f20269923c5___RS_Early.B_8790.JPG,plant_village,train,early_blight
755,9ce9c6dc-b20c-47f8-91e0-31886945c4bb___RS_Early.B_8094.JPG,plant_village,train,early_blight
756,9d0c69df-f5dc-4118-a654-ab40d100b9b6___RS_Early.B_8870.JPG,plant_village,train,early_blight
757,9d2f37ae-aa02-4b04-b0cb-9fe125cfdbe2___RS_Early.B_7691.JPG,plant_village,train,early_blight
758,9db872fc-f367-4dfa-b1f7-23490bb4552b___RS_Early.B_8842.JPG,plant_village,test,early_blight
759,9e092cd4-dcd4-4f9b-a901-48ac13a6deb0___RS_Early.B_8343.JPG,plant_village,train,early_blight
760,9e506566-6697-4444-a2f3-a3931d34bbf3___RS_Early.B_6899.JPG,plant_village,train,early_blight
761,9eb646d2-e908-43d1-8dd5-0d6b8dcb21eb___RS_Early.B_7569.JPG,plant_village,train,early_blight
762,9ebf9d7d-0cfe-44f5-9126-89c70d38321a___RS_Early.B_8986.JPG,plant_village,test,early_blight
763,9fa151cd-43d7-42e1-9235-72f58c584a4b___RS_Early.B_8581.JPG,plant_village,train,early_blight
764,a01521f0-27be-4688-9d28-07d09ef80920___RS_Early.B_7119.JPG,plant_village,test,early_blight
765,a02f78b3-da52-400a-ab11-7184df9ea485___RS_Early.B_8403.JPG,plant_village,train,early_blight
766,a08eec21-8500-4ac5-92a9-d9b14067f01c___RS_Early.B_8985.JPG,plant_village,test,early_blight
767,a0d8a499-e9e4-4c88-829c-7c2270073735___RS_Early.B_8525.JPG,plant_village,test,early_blight
768,a10b278a-fcce-4cf4-aada-254e89050be5___RS_Early.B_7524.JPG,plant_village,test,early_blight
769,a1dd3cdf-0ff5-49f6-b66e-9b3632a07019___RS_Early.B_7833.JPG,plant_village,train,early_blight
770,a29559c6-1d80-4486-a3c9-26986d6e28e0___RS_Early.B_6890.JPG,plant_village,train,early_blight
