,filename,source,healthy,early_blight,late_blight,leaf_miner,magnesium_deficiency,nitrogen_deficiency,potassium_deficiency,spotted_wilt_virus,yellow_leaf_curl_virus,septoria_leaf_spot,verticulium_wilt,mosaic_virus
9823,2024tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9824,2027tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9825,2026tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9826,2025tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9827,2028tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9828,202tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9829,2030tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9830,2029tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9831,2033tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9832,2031tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9833,2032tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9834,2034tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9835,2035tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9836,2036tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9837,2037tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9838,2038tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9839,2039tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9840,2040tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9841,2042tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9842,203tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9843,2043tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9844,2041tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9845,2044tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9846,2046tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9847,2045tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9848,2047tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9849,2048tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9850,2049tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9851,205tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9852,204tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9853,206tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9854,207tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9855,210tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9856,209tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9857,211tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9858,217tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9859,20tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9860,213tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9861,215tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9862,214tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9863,208tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9864,218tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9865,216tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9866,212tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9867,219tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9868,21tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9869,222tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9870,220tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9871,221tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9872,225tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9873,227tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9874,226tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9875,223tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9876,228tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9877,224tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9878,22tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9879,229tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9880,231tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9881,230tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9882,233tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9883,232tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9884,234tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9885,235tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9886,237tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9887,23tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9888,238tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9889,236tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9890,240tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9891,239tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9892,241tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9893,242tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9894,246tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9895,243tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9896,245tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9897,249tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9898,247tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9899,244tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9900,250tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9901,253tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9902,251tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9903,254tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9904,248tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9905,24tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9906,25tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9907,258tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9908,255tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9909,257tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9910,252tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9911,259tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9912,260tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9913,261tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9914,262tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9915,256tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9916,265tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9917,263tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9918,266tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9919,267tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9920,264tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9921,26tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9922,269tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9923,268tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9924,270tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9925,271tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9926,274tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9927,273tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9928,275tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9929,277tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9930,279tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9931,272tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9932,27tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9933,278tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9934,276tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9935,282tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9936,280tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9937,281tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9938,283tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9939,284tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9940,285tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9941,289tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9942,287tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9943,286tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9944,291tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9945,290tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9946,288tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9947,293tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9948,28tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9949,294tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9950,295tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9951,292tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9952,297tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9953,299tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9954,298tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9955,29tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9956,296tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9957,2tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9958,303tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9959,302tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9960,301tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9961,300tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9962,304tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9963,307tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9964,305tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9965,309tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9966,306tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9967,311tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9968,30tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9969,310tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9970,308tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9971,313tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9972,314tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9973,312tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9974,315tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9975,317tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9976,31tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9977,316tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9978,319tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9979,318tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9980,321tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9981,323tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9982,326tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9983,325tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9984,322tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9985,320tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9986,329tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9987,327tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9988,324tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9989,330tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9990,331tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9991,333tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9992,335tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9993,334tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9994,337tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9995,328tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9996,32tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9997,338tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9998,339tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9999,332tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10000,341tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10001,33tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10002,336tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10003,343tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10004,345tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10005,342tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10006,346tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10007,347tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10008,340tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10009,344tomato_train_leaf_curl.JPG,ccmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
